09:48 28/04/2023,,,,,,,,,למשח 'עמ :9 קרפ,,,,,,,
,,,210,,,,,,,,(ירוחא) םילע יציפק ללכמ הבכרהו קוריפ םיעוזעז םלוב/םילע ץיפק ןיפ/U גרוב הבכרהו קוריפ ללוכ,91-246,,,,
,,,210,,,,,,,,יזכרמ גרוב/(דדוב הלע) ימדק םילע יציפק הלתמ הבכרהו קוריפ םילע ץיפק ללכמ הבכרהו קוריפ ללוכ,91-247,,,,
,,,240,,,,,,,,יזכרמ גרוב / (דדוב הלע) ירוחא םילע יציפק הלתמ הבכרהו קוריפ םילע ץיפק ללכמ הבכרהו קוריפ ללוכ,91-248,,,,
,,,30,,,,,,,,דנדנ עורז/בתות/םילע יציפק ןיפ הבכרהו קוריפ םירושקה םירזיבאה לש הבכרהו קוריפ ללוכ אל,91-249,,,,
,,,30,,,,,,,,םילע ץיפקל U גרוב הבכרהו קוריפ,91-250,,,,
,,,84,,,,,,,,(יאמצע) ימדק הלתמ לותיפ טומ הבכרהו קוריפ הבוג ןוויכ/םירושקה םירזיבאה לש הבכרהו קוריפ ללוכ,91-251,,,,
,,,84,,,,,,,,בתות/ימדק הלתמ בציימ טומ הבכרהו קוריפ,91-252,,,,
,,,84,,,,,,,,ימדקה הלתמה לותיפ טומ לש ימדק ךמות הבכרהו קוריפ,91-253,,,,
,,,84,,,,,,,,ימדקה הלתמה לש דנדנ עורזו ילאריפס ץיפק הבכרהו קוריפ םירושקה םירזיבאה לש הבכרהו קוריפ ללוכ,91-254,,,,
,,,60,,,,,,,,םיעוזעז םלוב הבכרהו קוריפ,91-255,,,,
,,,90,,,,,,,,(הנותחת/הנוילע) םיעוזעז םלוב תבשות הבכרהו קוריפ םיעוזעז םלוב הבכרהו קוריפ ללוכ,91-256,,,,
,,,60,,,,,,,,ריווא תירכ הבוג םותסש הבכרהו קוריפ ריוואה הלתמ הבוג ןוויכ ללוכ,91-257,,,,
,,,60,,,,,,,,ימדק הלתמ ריווא תירכ הבכרהו קוריפ ריוואה הלתמ הבוג ןוויכ/םירושקה םירזיבאה לש הבכרהו קוריפ ללוכ,91-258,,,,
,,,60,,,,,,,,ירוחא הלתמ ריווא תירכ הבכרהו קוריפ ריוואה הלתמ הבוג ןוויכ/םירושקה םירזיבאה לש הבכרהו קוריפ ללוכ,91-259,,,,
,,,60,,,,,,,,"(ECAS) ריווא תוירכ תכרעמ ןוויכ הלתמה יקלח ןונווכ ללוכ ,הנכות תועצמאב ECAS תכרעמ לויכ",91-260,,,,
,,,480,,,,,,,,C תרוק/ןוזיא תרוק הבכרהו קוריפ 'וכו םיעוזעז םלוב/לגלג הבכרהו קוריפ ללוכ,91-261,,,,
,,,120,,,,,,,,םירובש םיגרב ץוליח ףיחד טומ גרוב,91-262,,,,
,,,30,,,,,,,,C תרוקו ןרס רוביח גרוב הבכרהו קוריפ,91-263,,,,
,,,60,,,,,,,,(ריווא הלתמ) רושיק תוטומ יגוס לכ הבכרהו קוריפ,91-264,,,,
,,,120,,,,,,,,"השיג ךרוצל ירוחא ןרס תבכרהו קוריפ דרפנ בויחב תופסונ תודובע ,ןרסה ןוויכ ללוכ",91-265,,,,
,,,30,,,,,,,,(ילרגטניאה גוסהמ) ימדק ישאר סנפ הבכרהו קוריפ לבכ ןוקיתו הקידב/תורוא ןוויכ ללוכ,91-266,,,,
,,,,,,,,,,,,,,,,
09:48 28/04/2023 :הקפה ךיראת,,,,,,,249 .סמ דומע,,,,ןוגרד ןדלוג 91 :קרפ תת,,,,,
הינקס ינוריע,ףאד SB230 5 ורוי,"ע""ב גנוטוי 6 ורוי","ןדלוג ע""ב ןוגרד A",ףאד SB4000 5 ורוי,ןאמ יקרפימ 5 ורוי,וולוו B12B 5 ורוי טפישיה,וולוו ZF ינוריע B8,ןאמ ינוריע 5 ורוי,"סדצרמ OC500 5 ע""ב","הינקס 5 ורוי ע""ב קארטוס",הלועפ רואת,רפסמ,,,,
,,,30,,,,,,,,(ילרגטניאה גוסהמ) ירוחא ישאר סנפ הבכרהו קוריפ לבכ ןוקית/הקידב ללוכ,91-267,,,,
,,,18,,,,,,,,(םידדוב) םיסנפה יגוס לכ הבכרהו קוריפ לבכ ןוקית/הקידב ללוכ,91-268,,,,
,,,30,,,,,,,,ישאר תורוא גתמ ןוקית ךרוצל הבכרהו קוריפ לבכ ןוקיתו הקידב/םירושק םירזיבא הבכרהו קוריפ ללוכ,91-269,,,,
,,,90,,,,,,,,"ררקמ הבכרהו קוריפ תועש 8 לכה ךס-גהנה ןחלוש הבכרהו קוריפ ללוכ ,גהנה ןחלוש ךותב ןקתומ",91-270,,,,
,,,360,,,,,,,,גהנה ןחלוש ללכמ הבכרהו קוריפ,91-271,,,,
,,,120,,,,,,,,גהנה ןחלושל םיללכמ תתהבכרהו קוריפ,91-272,,,,
,,,30,,,,,,,,םינועש חול ללכמ הבכרהו קוריפ תועש 2 ילרגטניא םינועש חול,91-273,,,,
,,,30,,,,,,,,םינועש חול גצ הבכרהו קוריפ לבכ ןוקית/הקידב ללוכ,91-274,,,,
,,,30,,,,,,,,ךסמ/המלצמ הבכרהו קוריפ לבכ ןוקית/הקידב ללוכ,91-275,,,,
,,,30,,,,,,,,תלד הריגס/החיתפ ידיאונלוס םותסש הבכרהו קוריפ לבכ ןוקית/הקידב ללוכ,91-276,,,,
,,,30,,,,,,,,הבינג תעינמל ןקתה הבכרהו קוריפ לבכ ןוקית/הקידב ללוכ,91-277,,,,
,,,30,,,,,,,,ירוחא אתב הענתה ןקתה הרקב תבית הבכרהו קוריפ לבכ ןוקית/הקידב ללוכ,91-278,,,,
,,,30,,,,,,,,ירוחאה אתב הענתה תעינמל גתמ הבכרהו קוריפ לבכ ןוקית/הקידב ללוכ,91-279,,,,
,,,30,,,,,,,,CAN לודומ לש םיגוסה לכ הבכרהו קוריפ לבכ ןוקית/הקידב ללוכ,91-280,,,,
,,,18,,,,,,,,ףרגוכט הבכרהו קוריפ לבכ ןוקית/הקידב ללוכ,91-281,,,,
,,,30,,,,,,,,רפוצ ללכמ הבכרהו קוריפ לבכ ןוקית/הקידב ללוכ,91-282,,,,
,,,30,,,,,,,,רפוצ רותפכ הבכרהו קוריפ לבכ ןוקית/הקידב ללוכ,91-283,,,,
,,,60,,,,,,,,םיבגמ תכרעמ הלעפה טומ הבכרהו קוריפ,91-284,,,,
,,,90,,,,,,,,בגמ עונמ הבכרהו קוריפ לבכ ןוקית/הקידב ללוכ,91-285,,,,
,,,30,,,,,,,,לכימ/זתמ/תושמש יוקינ יזתמ רוניצ ןוקית/הקידב,91-286,,,,
,,,18,,,,,,,,בגמ עורז הבכרהו קוריפ,91-287,,,,
,,,60,,,,,,,,תילמשח הרקב תבית הבכרהו קוריפ לבכ ןוקית/הקידב ללוכ,91-288,,,,
,,,30,,,,,,,,הענתה רסממ / לעפומ בצמ רסממ הבכרהו קוריפ לבכ ןוקית/הקידב ללוכ,91-289,,,,
,,,,,,,,,,,,,,,,
09:48 28/04/2023 :הקפה ךיראת,,,,,,,250 .סמ דומע,,,,ןוגרד ןדלוג 91 :קרפ תת,,,,,
הינקס ינוריע,ףאד SB230 5 ורוי,"ע""ב גנוטוי 6 ורוי","ןדלוג ע""ב ןוגרד A",ףאד SB4000 5 ורוי,ןאמ יקרפימ 5 ורוי,וולוו B12B 5 ורוי טפישיה,וולוו ZF ינוריע B8,ןאמ ינוריע 5 ורוי,"סדצרמ OC500 5 ע""ב","הינקס 5 ורוי ע""ב קארטוס",הלועפ רואת,רפסמ,,,,
,,,12,,,,,,,,"םירבחמה יגוס לכ / ךיתנ ,רסממ הבכרהו קוריפ לבכ/ךיתנ תפלחה/הקידב ללוכ",91-290,,,,
,,,12,,,,,,,,גתמ הבכרהו קוריפ לבכ ןוקית/הקידב ללוכ,91-291,,,,
,,,30,,,,,,,,"רבצמ ללכמ הבכרהו קוריפ לבכ ןוקית/הקידב ,טילורטקלא זוכיר/םרז/חתמ תקידב ללוכ",91-292,,,,
,,,30,,,,,,,,התצה גתמ הבכרהו קוריפ לבכ ןוקית/הקידב ללוכ,91-293,,,,
,,,18,,,,,,,,םינגנה יגוס לכ הבכרהו קוריפ לבכ ןוקית/הקידב ללוכ,91-294,,,,
,,,30,,,,,,,,תינועבצ היזיוולט הבכרהו קוריפ לבכ ןוקית/הקידב ללוכ,91-295,,,,
,,,30,,,,,,,,לוקמר הבכרהו קוריפ לבכ ןוקית/הקידב ללוכ,91-296,,,,
,,,30,,,,,,,,"ז""פמ הבכרהו קוריפ לבכ ןוקית/הקידב ללוכ",91-297,,,,
,,,18,,,,,,,,ינורטקלא ןועש הבכרהו קוריפ לבכ ןוקית/הקידב ללוכ,91-298,,,,
,,,30,,,,,,,,םייטנוולרה םיקלחה תפלחה / תיזכרמ ךוכיס תכרעמ הבכרהו קוריפ,91-299,,,,
,,,60,,,,,,,,םוקאוו / רקב / ררקמ סחדמ הבכרהו קוריפ לבכ ןוקית/הקידב ללוכ,91-300,,,,
,,,18,,,,,,,,רוחאל העיסנ םזמז הבכרהו קוריפ לבכ ןוקית/הקידב ללוכ,91-301,,,,
,,,18,,,,,,,,לזונ סלפמ ןשייח הבכרהו קוריפ לבכ ןוקית/הקידב ללוכ,91-302,,,,
,,,12,,,,,,,,הבכרהו קוריפ USB לבכ ןוקית/הקידב ללוכ,91-303,,,,
,,,18,,,,,,,,הריצע רותפכ הבכרהו קוריפ לבכ ןוקית/הקידב ללוכ,91-304,,,,
,,,30,,,,,,,,רבגמ הבכרהו קוריפ לבכ ןוקית/הקידב ללוכ,91-305,,,,
,,,30,,,,,,,,ןעטמ את גתמ /ןשייח הבכרהו קוריפ לבכה ןוקית /הקידב ללוכ,91-306,,,,
,,,90,,,,,,,,הגה תיוז ןשייח תבכרהו קוריפ ןוויכ ללוכ,91-307,,,,
,,,60,,,,,,,,קתנ /רצקל למשח לבכ ןוקית /הקידב,91-308,,,,
,,,12,,,,,,,,ררוואמ גתמ הבכרהו קוריפ לבכה ןוקית /הקידב ללוכ,91-309,,,,
,,,18,,,,,,,,ישאר חוכ גתמ הבכרהו קוריפ לבכה ןוקית /הקידב ללוכ,91-310,,,,
,,,,,,,,,,,,,,,,
09:48 28/04/2023 :הקפה ךיראת,,,,,,,251 .סמ דומע,,,,ןוגרד ןדלוג 91 :קרפ תת,,,,,
הינקס ינוריע,ףאד SB230 5 ורוי,"ע""ב גנוטוי 6 ורוי","ןדלוג ע""ב ןוגרד A",ףאד SB4000 5 ורוי,ןאמ יקרפימ 5 ורוי,וולוו B12B 5 ורוי טפישיה,וולוו ZF ינוריע B8,ןאמ ינוריע 5 ורוי,"סדצרמ OC500 5 ע""ב","הינקס 5 ורוי ע""ב קארטוס",הלועפ רואת,רפסמ,,,,
,,,1140,,,,,,,,עונמ הבכרהו קוריפ םירזיבאה יגוס לכ לש הבכרהו קוריפ ללוכ,91-311,,,,
,,,90,,,,,,,,"ינש ךוליה / ןושאר ךוליה ל""הת הבכרהו קוריפ עונמ הבכרהו קוריפ ללוכ אל",91-312,,,,
,,,30,,,,,,,,ךכשמ הבכרהו קוריפ עונמ הבכרהו קוריפ ללוכ אל,91-313,,,,
,,,90,,,,,,,,ISG רוטנרטלא הבכרהו קוריפ עונמ הבכרהו קוריפ ללוכ אל,91-314,,,,
,,,90,,,,,,,,הובג חתמ תכרעמל םיביכר תקירפ,91-315,,,,
,,,450,,,,,,,,לע לבק הבכרהו קוריפ לבכ הבכרהו קוריפ ללוכ,91-316,,,,
,,,150,,,,,,,,רבצמ תבית הבכרהו קוריפ העש 1 לש תפסות תחא הבית תפסוה,91-317,,,,
,,,60,,,,,,,,"הצובק/דיחי בצמ רבצמ את הבכרהו קוריפ רבצמ ללכמ הבכרהו קוריפ אלל ,ןוקית/הדידמ ללוכ",91-318,,,,
,,,90,,,,,,,,דמצמ רורחש רדניליצ הבכרהו קוריפ םירושקה םירזיבאה לש הבכרהו קוריפ ללוכ,91-319,,,,
,,,60,,,,,,,,םוקימ ןשייח הבכרהו קוריפ לבכ ןוקית/הקידב ללוכ,91-320,,,,
,,,90,,,,,,,,הניעט םדק רקב / ידירביה חוכ רקב הבכרהו קוריפ,91-321,,,,
,,,60,,,,,,,,"ידירביהה רקבה לש םיימינפ םיביכר הבכרהו קוריפ לגעמ ןוקית/הקידב ללוכ ,'וכו םילבק/ישאר הרקב חול",91-322,,,,
,,,90,,,,,,,,רוטנרטלאה רקב /הענה עונמ רקב הבכרהו קוריפ םירזיבא הבכרהו קוריפ לבכ ןוקית/הקידב ללוכ,91-323,,,,
,,,150,,,,,,,,עונמ רוריק לזונ ןנצמ הבכרהו קוריפ ריווא רורחש ללוכ,91-324,,,,
,,,60,,,,,,,,ץחל תסוו ןנסמ /דמצמ ידיאונלוס םותסש /תילמשח ריווא תבאשמהבכרהו קוריפ,91-325,,,,
,,,60,,,,,,,,(םיכוליה) תכרעמ תרקב חול הבכרהו קוריפ לבכ ןוקית/הקידב ללוכ,91-326,,,,
,,,30,,,,,,,,רזע/בכר רקב הבכרהו קוריפ,91-327,,,,
,,,90,,,,,,,,DC - DC ריממ/רקב הבכרהו קוריפ,91-328,,,,
,,,90,,,,,,,,ילמשח חוכ הגה תבאשמ רקב הבכרהו קוריפ,91-329,,,,
,,,150,,,,,,,,ילמשח חוכ הגה תבאשמ עונמ הבכרהו קוריפ םירזיבא 'וכו רוניצ/לבכ הבכרהו קוריפ ללוכ,91-330,,,,
,,,90,,,,,,,,רוריק תכרעמל תילמשח רורחס תבאשמ הבכרהו קוריפ ריווא רורחש ללוכ,91-331,,,,
,,,300,,,,,,,,ישאר עונמ לש ימינפה ךמותה בסימ הבכרהו קוריפ עונמ הבכרהו קוריפ ללוכ אל,91-332,,,,
,,,210,,,,,,,,/יטנגמ הדש לעפומ עובק רוטנרטלאה לש יטנגמורטקלא דמצמ ללכמ הבכרהו קוריפ הרוגחה תלגלג /דמצמה לילס סיסב חוורמ ןוויכ ללוכ,91-333,,,,
,,,,,,,,,,,,,,,,
09:48 28/04/2023 :הקפה ךיראת,,,,,,,252 .סמ דומע,,,,ןוגרד ןדלוג 91 :קרפ תת,,,,,
הינקס ינוריע,ףאד SB230 5 ורוי,"ע""ב גנוטוי 6 ורוי","ןדלוג ע""ב ןוגרד A",ףאד SB4000 5 ורוי,ןאמ יקרפימ 5 ורוי,וולוו B12B 5 ורוי טפישיה,וולוו ZF ינוריע B8,ןאמ ינוריע 5 ורוי,"סדצרמ OC500 5 ע""ב","הינקס 5 ורוי ע""ב קארטוס",הלועפ רואת,רפסמ,,,,
,,,180,,,,,,,,BSG ימינפ ךמות בסימ הבכרהו קוריפ דמצמ הבכרהו קוריפ/עונמ הבכרהו קוריפ ללוכ אל,91-334,,,,
,,,300,,,,,,,,(הרוגח ענומ) BSG -ה רוטנרטלא הבכרהו קוריפ הרוגח תחיתמ/ןוויכ ללוכ,91-335,,,,
,,,120,,,,,,,,(תוששואתה ןקתה הרקב תדיחי) תישאר םלב תבאשמ הבכרהו קוריפ םלב רוניצ הבכרהו קוריפ ללוכ,91-336,,,,
,,,60,,,,,,,,הובג חתמ לבכ הבכרהו קוריפ,91-337,,,,
,,,180,,,,,,,,"יליע תוללוס זראמ הבכרהו קוריפ זראמל ג""ק 100 -ל תחתמ",91-338,,,,
,,,210,,,,,,,,"יליע תוללוס זראמ הבכרהו קוריפ זראמל ג""ק 250 -ל 100 ןיב",91-339,,,,
,,,120,,,,,,,,"ירוחא תוללוס זראמ הבכרהו קוריפ זראמל ג""ק 100 -ל תחתמ",91-340,,,,
,,,150,,,,,,,,"ירוחא תוללוס זראמ הבכרהו קוריפ זראמל ג""ק 250 -ל 100 ןיב",91-341,,,,
,,,240,,,,,,,,"תוללוס זראמ הבכרהו קוריפ זראמל ג""ק 250 -מ רתוי",91-342,,,,
,,,60,,,,,,,,"הצובק/דיחי בצמ רבצמ את הבכרהו קוריפ רבצמ לולכמ הבכרהו קוריפ ללוכ אל ,ןוקית/הקידב ללוכ",91-343,,,,
,,,90,,,,,,,,חתמ תקולח /הובג חתמ תרקב תבית הבכרהו קוריפ לבכ ןוקית/הקידב ללוכ,91-344,,,,
,,,60,,,,,,,,בכר רקב הבכרהו קוריפ לבכ ןוקית/הקידב ללוכ,91-345,,,,
,,,360,,,,,,,,ישאר עונמ ללכמ הבכרהו קוריפ לבכ ןוקית/הקידב/עונמ ירזיבא הבכרהו קוריפ ללוכ,91-346,,,,
,,,150,,,,,,,,ישאר עונמ רקב הבכרהו קוריפ ריווא זוקינ/לבכ ןוקית/הקידב ללוכ,91-347,,,,
,,,90,,,,,,,,DC - DC ריממ/רקב הבכרהו קוריפ לבכ ןוקית/הקידב ללוכ,91-348,,,,
,,,90,,,,,,,,ילמשח ריווא סחדמ רקב הבכרהו קוריפ לבכ ןוקית/הקידב ללוכ,91-349,,,,
,,,150,,,,,,,,ילמשח ריווא עונמ הבכרהו קוריפ 'וכו ריווא רוניצ / לבכ הבכרהו קוריפ ללוכ,91-350,,,,
,,,90,,,,,,,,ילמשח חוכ הגה תבאשמ רקב הבכרהו קוריפ לבכ ןוקית/הקידב ללוכ,91-351,,,,
,,,90,,,,,,,,ילמשח חוכ הגה תבאשמ עונמ הבכרהו קוריפ 'וכו קלד רוניצ/לבכ הבכרהו קוריפ ללוכ,91-352,,,,
,,,30,,,,,,,,(םיכוליה) תכרעמ תרקב חול הבכרהו קוריפ לבכ ןוקית/הקידב ללוכ,91-353,,,,
,,,180,,,,,,,,דחא רקבב (העברא) השולש הבכרהו קוריפ ריווא זוקינ/לבכ ןוקית/הקידב ללוכ,91-354,,,,
,,,12,,,,,,,,ןשע יאלג הבכרהו קוריפ לבכ ןוקית/הקידב ללוכ,91-355,,,,
,,,,,,,,,,,,,,,,
09:48 28/04/2023 :הקפה ךיראת,,,,,,,253 .סמ דומע,,,,ןוגרד ןדלוג 91 :קרפ תת,,,,,
הינקס ינוריע,ףאד SB230 5 ורוי,"ע""ב גנוטוי 6 ורוי","ןדלוג ע""ב ןוגרד A",ףאד SB4000 5 ורוי,ןאמ יקרפימ 5 ורוי,וולוו B12B 5 ורוי טפישיה,וולוו ZF ינוריע B8,ןאמ ינוריע 5 ורוי,"סדצרמ OC500 5 ע""ב","הינקס 5 ורוי ע""ב קארטוס",הלועפ רואת,רפסמ,,,,
,,,120,,,,,,,,(תוששואתה ןקתה הרקב תדיחי) תישאר םלב תבאשמ הבכרהו קוריפ םלב רוניצ הבכרהו קוריפ ללוכ,91-356,,,,
,,,60,,,,,,,,רוריק ןנצמ הבכרהו קוריפ ריווא זוקינ ללוכ,91-357,,,,
,,,60,,,,,,,,רוריק ןנצמ ררוואמ הבכרהו קוריפ,91-358,,,,
,,,30,,,,,,,,רוריק לזונ תבאשמ הבכרהו קוריפ ריווא זוקינ ללוכ,91-359,,,,
,,,60,,,,,,,,הובג חתמ לבכ הבכרהו קוריפ,91-360,,,,
,,,30,,,,,,,,הניעט רוביח הבכרהו קוריפ,91-361,,,,
,,,90,,,,,,,,סחדמ ללכמ הבכרהו קוריפ רוריק זג תפסוה/םוקאוו ללוכ אל,91-362,,,,
,,,30,,,,,,,,סחדמ דמצמ הבכרהו קוריפ סחדמ תבכרהו קוריפ ללוכ אל,91-363,,,,
,,,180,,,,,,,,הבעמ הבכרהו קוריפ,91-364,,,,
,,,30,,,,,,,,הבעמה ררוואמ הבכרהו קוריפ תועש 0.5 לש תפסות הסכמ תבכרהו קוריפ,91-365,,,,
,,,30,,,,,,,,הדאמה ררוואמ הבכרהו קוריפ,91-366,,,,
,,,72,,,,,,,,(ימדק) הדאמה ררוואמ הבכרהו קוריפ,91-367,,,,
,,,72,,,,,,,,(ירוחא) הדאמה ררוואמ הבכרהו קוריפ,91-368,,,,
,,,30,,,,,,,,ךומנ ץחלו הובג ץחל רוניצ הבכרהו קוריפ שימג רוניצ,91-369,,,,
,,,18,,,,,,,,ריווא תאיצי הבכרהו קוריפ,91-370,,,,
,,,18,,,,,,,,הרקב חול הבכרהו קוריפ,91-371,,,,
,,,30,,,,,,,,שביימ הבכרהו קוריפ,91-372,,,,
,,,30,,,,,,,,תוטשפתה םותסש הבכרהו קוריפ רזיבא הבכרהו קוריפ ללוכ אל,91-373,,,,
,,,180,,,,,,,,הדאמ הבכרהו קוריפ,91-374,,,,
,,,60,,,,,,,,גגל ןגזמהמ הליזנ/םוטיא ןוקית /הקידב,91-375,,,,
,,,30,,,,,,,,תפז אלל ריוואה גוזימ תרנצמ םימ ףוטפט ןוקית/הקידב,91-376,,,,
,,,30,,,,,,,,םומיח גתמ/רוניצ ןוקית/הקידב,91-377,,,,
,,,60,,,,,,,,םמחמה לש םימה לכימ הבכרהו קוריפ,91-378,,,,
,,,120,,,,,,,,םידא רישפמ הבכרהו קוריפ רזיבא/רישכמ הבכרהו קוריפ ללוכ,91-379,,,,
,,,60,,,,,,,,םידאה רישפמ לש םימה לכימ הבכרהו קוריפ,91-380,,,,
,,,120,,,,,,,,(םומיח דוד) םומיח תכרעמ ללכמ הבכרהו קוריפ ריווא זוקינ/קלד רוניצ הבכרהו קוריפ ללוכ,91-381,,,,
,,,30,,,,,,,,"התצה תצמו רורחס תבאשמ ,םומיח תרקב תבית הבכרהו קוריפ",91-382,,,,
,,,30,,,,,,,,ידיאונלוס םותסש /םומיח תכרעמל רורחס תבאשמ הבכרהו קוריפ,91-383,,,,
,,,,,,,,,,,,,,,,
09:48 28/04/2023 :הקפה ךיראת,,,,,,,254 .סמ דומע,,,,ןוגרד ןדלוג 91 :קרפ תת,,,,,
הינקס ינוריע,ףאד SB230 5 ורוי,"ע""ב גנוטוי 6 ורוי","ןדלוג ע""ב ןוגרד A",ףאד SB4000 5 ורוי,ןאמ יקרפימ 5 ורוי,וולוו B12B 5 ורוי טפישיה,וולוו ZF ינוריע B8,ןאמ ינוריע 5 ורוי,"סדצרמ OC500 5 ע""ב","הינקס 5 ורוי ע""ב קארטוס",הלועפ רואת,רפסמ,,,,
